SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
31.12.2023_23.07.00,32,4285.471,0,-13.8057,62.6917,468.5547,191.8,191.8,62.83999,-111.3932,-138.1511,81.7,73.5,-246.0503,17.47975,20.68432,-427.879,56.488,35.3,75,943.0128,223.676,942.4949,230.5605
31.12.2023_23.12.00,32,5233.947,0,-13.80932,62.6917,486.0894,191.1,191.2,61.03877,-109.5269,-138.6574,81.7,73.5,-245.3125,17.47106,20.77257,-430.4109,56.48401,35.2,75,943.0128,223.8165,942.4949,222.4115
31.12.2023_23.17.03,64,6198.996,0,-10.28284,44.69763,498.3724,194.8,194.1,28.94604,-101.0634,-125.8825,82.4,73.5,-240.0391,15.97946,19.50231,-411.6392,64.59238,36.5,74.3,943.0128,220.023,942.4949,227.329
31.12.2023_23.22.00,64,7139.248,0,-9.548607,44.89656,497.7647,181.5,177.1,10.02242,-94.90018,-122.0052,71,68,-232.6172,17.39583,20.54977,-412.9413,64.59635,39.3,66.4,943.0128,221.0065,942.4949,229.858
31.12.2023_23.27.00,64,8085.613,0,-10.19242,49.54065,514.7786,180,173.3,69.85677,-91.42795,-121.7303,69.60001,67.9,-231.4453,17.16869,20.18085,-410.3009,64.59238,43.2,69.9,943.0128,224.6595,942.4949,224.7297
31.12.2023_23.32.01,64,8618.803,0,-9.385849,49.49002,476.8663,175.6,170.3,-1.081452,-96.80991,-119.1262,66.9,66.9,-232.2483,16.37008,19.74971,-403.6458,64.59635,40.3,66.1,943.0128,223.4653,942.4949,217.4238
31.12.2023_23.37.03,64,8618.803,0,-10.16348,45.591,356.0764,141.6,140.5,-1.161024,-98.67621,-129.239,58.4,61.4,-239.6701,16.45689,19.7772,-409.9392,64.59635,35.9,59.4,943.0128,232.0358,942.4949,222.833
31.12.2023_23.42.00,256,8618.803,0,-9.714989,43.79702,276.3889,120.7,121.3,0.7993345,-96.72311,-128.4433,54.5,57.8,-242.7517,15.50926,18.93953,-405.7075,65.53928,37.5,56.4,943.0128,234.1432,942.4949,225.362
31.12.2023_23.47.00,2,0,0,-6.669563,36.03877,217.2526,101.9,104.1,-1.164641,-64.60504,-99.53705,49.8,53.7,-216.9922,15.6004,18.93519,-380.0637,80.17651,41.1,51.6,946.2,237.8665,945.4032,232.949
31.12.2023_23.52.00,2,0,0,-11.65364,64.8329,170.9852,92.7,95.1,34.59201,-94.81339,-128.5012,54.1,52.3,-243.6415,16.55816,19.85388,-414.9667,60.62174,37.3,52.3,943.3713,228.8042,942.4949,228.5233
31.12.2023_23.57.00,2,0,0,-12.67361,64.8329,137.6302,88.7,90.3,34.99349,-94.27084,-125.7957,55.1,52.2,-241.2543,16.77517,20.32263,-418.8369,60.62174,35.8,52.6,943.3713,230.701,942.4949,223.8867
01.01.2024_00.02.00,130,0,0,-13.58868,66.9307,111.2413,82,83.8,36.73322,-96.46268,-124.4936,54.8,52.3,-241.2978,16.82002,20.57292,-419.09,60.62174,36.4,52.8,943.3713,235.5482,942.5745,227.61
01.01.2024_00.07.00,128,0,0,-9.722221,46.94734,104.0148,79.9,81.2,19.14063,-91.77518,-125.2893,52.5,50.7,-244.3142,14.5544,18.02951,-396.629,64.03935,35.9,50.6,943.3713,230.7713,942.4949,224.3083
01.01.2024_00.12.01,128,0,0,-8.731194,43.89106,98.58941,77.5,78.8,18.95616,-97.72134,-130.9028,50.9,50,-247.1571,14.86545,18.1713,-403.4288,64.03935,34.8,49.9,943.3713,231.1927,942.4949,233.7217
01.01.2024_00.17.00,128,0,0,-9.584778,45.15697,104.4488,78.7,79.4,18.65234,-96.22397,-126.4757,51.3,49.6,-247.5478,15.13599,18.59954,-406.3585,64.04333,35.1,49.6,943.3713,239.0608,942.4949,231.6845
01.01.2024_00.22.00,128,0,0,-9.884987,46.74118,98.15539,76.60001,77.3,21.00333,-95.72482,-126.1574,50.9,49,-248.6328,15.03327,18.22193,-404.2969,64.04333,36.2,49.4,943.3713,228.3828,942.4949,227.891
01.01.2024_00.27.00,128,0,0,-10.46007,44.66869,91.79688,73.8,74.3,21.52054,-97.96005,-129.2679,50,48.5,-246.5929,15.38194,18.85561,-407.7329,64.03935,35.1,48.9,943.3713,233.5813,942.4949,227.048
01.01.2024_00.32.00,128,474.9558,0,-9.935616,39.43504,154.6658,86.4,85.5,31.72743,-104.0582,-135.4601,54.2,49.9,-255.9679,16.28183,19.49364,-424.8771,64.03935,38.1,52.8,943.3713,234.0028,942.4949,224.0272
01.01.2024_00.37.00,128,1472.381,0,-9.678818,39.67376,309.8741,133.3,126.2,52.06887,-100.9115,-134.1001,60.1,54.5,-251.4323,17.22801,20.42535,-430.3024,64.04333,36.5,58.2,943.3713,233.23,942.4949,228.5935
01.01.2024_00.42.00,32,2470.854,0,-13.61762,55.94979,385.1563,157.5,152.1,75.73785,-125.9766,-153.4578,64.8,59.1,-263.8672,17.09925,20.43547,-441.1892,56.09809,33.6,63.7,934.4073,229.9985,933.77,219.2503
01.01.2024_00.47.00,32,3466.778,0,-13.97208,56.21383,388.8238,172,169.7,49.00897,-122.1571,-148.3941,71.9,64.2,-256.2717,17.39149,20.32552,-435.4745,56.09809,33.9,68.5,934.4073,223.0437,933.77,222.4818
01.01.2024_00.52.00,32,3771.685,0,-13.24146,54.85749,342.0356,163.8,164.9,19.8206,-114.2578,-141.0012,67.6,67.10001,-247.0486,16.8099,19.77575,-421.8026,56.09809,36,68.2,934.4073,221.99,933.77,214.684
01.01.2024_00.57.00,32,4747.375,0,-13.61762,59.38224,390.7118,177.1,177.1,77.85735,-119.4878,-146.8171,70.9,66.9,-253.4722,17.07176,20.30527,-431.3151,56.09013,33.7,69.7,934.4073,221.0768,933.77,221.99
01.01.2024_01.02.13,32,5794.499,0,-13.75507,59.58116,442.6432,191.3,192.1,91.76794,-120.9418,-145.6018,73.5,69.3,-250.868,17.09491,20.12297,-427.2642,56.09013,34.8,71.3,934.4073,223.5355,933.77,216.5105
01.01.2024_01.07.00,64,6751.314,0,-10.11646,39.18186,462.7387,179.1,179.6,29.01838,-101.8229,-129.7309,65.2,68.5,-236.7188,17.09491,20.28501,-413.3391,64.02742,46.5,68.5,934.4073,224.3785,933.77,225.924
01.01.2024_01.12.00,64,7746.648,0,-10.02966,44.23105,472.3741,169,167.4,14.06612,-101.1068,-126.7506,60.4,64.9,-234.4835,16.69126,20.0463,-408.4202,64.02344,41.5,63.9,934.4073,229.015,933.77,215.527
01.01.2024_01.17.00,64,8742.737,0,-9.939232,45.75014,478.9496,169.3,166.8,13.48018,-97.20053,-126.9531,60.1,64.8,-235.829,16.44821,19.65422,-406.6117,64.02344,41.1,65.5,934.4073,232.3167,933.77,222.4818
01.01.2024_01.22.00,0,9024.689,0,-9.765625,46.94734,390.625,148.3,147.8,-1.164641,-93.46786,-122.6129,56.3,61.6,-232.8559,16.01563,19.44878,-400.3182,64.02344,37.8,59.6,934.4073,231.544,933.77,215.7378
01.01.2024_01.27.00,256,9024.689,0,-10.97729,47.93837,289.8871,122,123.4,10.04774,-102.9297,-136.5886,54.9,57.7,-240.6901,16.48148,19.67737,-411.82,60.61777,37.1,56.9,938.5905,232.8085,937.8336,234.7755
01.01.2024_01.32.00,2,0,0,-7.957176,47.9673,222.3307,102.1,104,-1.164641,-64.60504,-92.1875,49.1,52.9,-218.8368,16.51331,19.76852,-389.6122,77.90473,41.1,50.8,946.2,235.3375,945.4032,238.4987
01.01.2024_01.37.00,2,0,0,-12.06959,61.27026,167.4045,93.1,94.2,29.49942,-97.26563,-126.7361,51.9,52.7,-242.8386,16.47569,19.57465,-412.2178,59.80215,35.5,53.1,940.1443,234.8457,939.5865,233.4408
01.01.2024_01.42.00,2,0,0,-12.12746,61.68258,124.8698,86.5,87,40.4116,-98.39407,-128.7326,52,52.4,-244.2491,15.98669,19.45602,-412.2178,59.80215,36.7,52.6,940.1443,231.263,939.5865,229.577
01.01.2024_01.47.00,2,0,0,-11.88152,61.67896,109.3099,83.9,83.6,35.73857,-96.39755,-129.3258,51.2,51.8,-242.1875,17.3452,20.76967,-424.1898,59.80215,33.7,52.3,940.1443,230.9117,939.5865,218.9693
01.01.2024_01.52.00,128,0,0,-11.95385,39.73886,102.4957,81.1,80.8,23.98004,-89.17099,-126.3021,49.9,49.9,-240.4297,15.20399,18.44907,-400.2822,64.93454,32.8,49.3,940.1443,234.9863,939.5467,227.9612
01.01.2024_01.57.00,128,204.8541,0,-10.16348,37.60489,132.487,88.7,87.4,12.30469,-100.6945,-133.6661,51.7,50.1,-250.2387,15.31539,18.66464,-410.3733,64.93056,38.3,51.4,940.1443,236.2507,939.5865,232.949
01.01.2024_02.02.00,128,1200.012,0,-10.13093,41.29412,275.2604,121.7,116.3,53.93519,-108.9193,-140.1331,55.7,52.2,-254.579,16.2963,19.56886,-424.4792,64.93056,35.8,53.9,940.1443,234.7755,939.5865,234.7755
01.01.2024_02.07.00,32,2196.361,0,-14.93417,53.41073,325.217,143.2,138.6,69.02489,-135.7856,-170.8623,56.9,55.6,-270.3342,18.24942,21.38165,-451.3527,54.5345,35.4,58.9,934.6065,222.552,933.5309,216.37
01.01.2024_02.12.00,32,3192.458,0,-14.49291,60.06583,393.5981,170.3,167.1,59.91753,-114.8438,-140.8854,69.5,62.6,-238.2813,15.52228,18.52431,-397.0992,54.5345,33.6,67.2,876.7589,203.444,876.0019,194.5222
01.01.2024_02.17.00,32,4189.793,0,-13.72613,60.05859,443.5113,191.1,188.8,90.1548,-112.0877,-137.7749,74.9,68.2,-235.7422,15.43981,18.41435,-394.9653,54.5345,35,72.2,879.8266,205.5515,879.468,211.6633
01.01.2024_02.22.00,32,5141.406,0,-14.04442,61.71151,474.8915,192.1,191.1,62.59042,-113.3464,-141.4641,73,71.2,-238.1293,15.64381,18.6169,-399.1609,54.5345,36,74.7,890.185,204.568,889.9459,197.6835
01.01.2024_02.27.00,64,6108.256,0,-10.38411,44.01765,487.2179,192.3,192.1,47.03053,-112.0877,-136.5162,71.4,72.60001,-234.8958,14.88571,17.99769,-389.6846,59.02235,35.4,75,890.185,204.006,889.9459,203.8655
01.01.2024_02.32.00,64,7104.012,0,-9.512444,44.08637,486.9358,181.3,178.5,12.86892,-95.65973,-127.3148,63.3,67.6,-230.7726,16.21239,19.30411,-399.6672,64.4213,42,66.4,918.6706,218.2668,917.9932,223.4653
01.01.2024_02.37.00,64,8099.841,0,-10.31902,46.74118,482.4653,174.4,170.7,15.53096,-98.50259,-125.1736,59.2,64.1,-231.3368,16.11835,19.39091,-399.0886,64.4213,38.9,64.8,918.6706,221.2875,917.9932,213.7708
01.01.2024_02.42.00,64,9094.995,0,-11.00983,50.91507,420.3559,160.4,157.7,-1.164641,-89.95224,-119.8061,57.40001,62.1,-227.5174,15.38194,18.76591,-389.7569,64.4213,38.4,61,918.6706,221.4983,917.9932,207.1672
01.01.2024_02.47.00,256,9233.967,0,-11.56322,54.24985,324.8047,132.1,131.2,-1.161024,-113.3464,-134.0567,54.4,58.9,-240.2561,17.68374,20.56279,-418.5474,60.88433,42.1,58.4,935.8814,230.7713,934.9253,224.4487
01.01.2024_02.52.00,0,0,0,-6.7202,33.82885,244.5747,106.9,107.6,-1.164641,-67.62152,-102.9514,49.1,53.7,-221.6797,15.52083,18.91927,-384.9465,79.29326,42.8,51.4,946.2,227.9612,945.4032,227.2587
01.01.2024_02.57.00,2,0,0,-12.17086,57.42911,187.1745,94.9,96.10001,31.61169,-106.467,-135.6482,52.2,52.8,-249.8698,16.37008,19.5298,-418.7645,59.60721,36.4,52.8,938.4711,230.5605,937.8336,228.2422
01.01.2024_03.02.00,2,0,0,-12.29745,57.8125,146.2457,90.3,90.60001,27.48481,-109.5486,-138.614,53.5,52.5,-253.7544,15.90712,19.20428,-417.4985,59.61118,36.7,52.9,938.4711,233.511,937.8336,223.7462
01.01.2024_03.07.00,128,0,0,-9.953705,41.66666,133.4635,89.9,89.6,7.038484,-100.6076,-132.8559,50.6,51,-249.1971,14.89728,18.11921,-403.6097,64.49689,34,50.6,936.4391,229.6472,935.483,229.4365
01.01.2024_03.12.00,128,0,0,-10.19965,39.87268,129.8611,88.9,88.10001,11.54152,-103.1684,-135.952,49.8,49.7,-252.7995,15.03472,18.44039,-411.0604,64.49689,34.6,50.2,936.4391,230.5605,935.483,235.5482
01.01.2024_03.17.00,128,768.7471,0,-9.75116,38.784,273.6979,118.9,111.1,57.27719,-107.8993,-141.3484,56.2,54.2,-254.2752,16.05614,19.375,-422.9962,64.49689,38,58,936.4391,229.296,935.483,222.6925
01.01.2024_03.22.00,128,1760.982,0,-9.743919,38.93591,394.5964,151.9,144.2,59.43649,-106.033,-138.614,61,60.3,-251.8446,16.57407,20.11719,-425.7089,64.49291,42.1,64.5,936.4391,229.858,935.483,222.833
01.01.2024_03.27.00,32,2600.297,0,-13.53805,48.85344,409.0929,170.1,165.8,35.13093,-126.9097,-151.2587,71.3,66.4,-254.5573,15.48611,19.00463,-416.2688,54.31569,38.4,70.6,907.6747,218.1263,906.9178,208.4317
01.01.2024_03.32.00,32,3102.428,0,-13.65379,59.48712,327.9731,154.9,154.9,15.67925,-118.4679,-141.1603,69.9,67,-246.2891,15.63947,18.7934,-405.9968,54.31569,36.3,68.6,907.6747,208.783,906.9178,204.7085
01.01.2024_03.37.00,32,4054.553,0,-13.56337,60.39859,341.9054,164.4,164,45.33059,-108.3984,-136.1256,72.3,67.4,-240.8203,15.61777,18.95833,-401.548,54.31569,36.8,69.1,907.6747,213.1385,906.9178,206.4647
01.01.2024_03.42.00,32,5007.917,0,-13.68272,59.59925,383.2899,179.8,179,56.46701,-112.6302,-143.0556,75,69.1,-243.7934,16.05035,19.01331,-408.2393,54.32762,36.3,71.3,907.6747,206.6755,906.9178,208.783
01.01.2024_03.47.00,32,5963.461,0,-13.53805,58.53226,411.8273,184.6,184.7,66.98134,-125.4557,-148.7413,75.7,70.2,-250.4991,15.90423,18.69647,-411.7839,54.31569,38.4,72.4,907.6747,208.4317,906.9178,212.2955
01.01.2024_03.52.00,64,6955.603,0,-9.92115,43.77532,433.6154,171.9,171.4,20.16059,-94.66144,-123.2639,63.4,63.6,-232.9861,16.22251,19.61372,-400.7161,64.20645,36.8,62.1,928.1525,224.3083,927.3159,222.4115
01.01.2024_03.57.00,64,7959.087,0,-9.805412,44.67593,465.7552,168.1,164.4,36.38599,-104.7526,-132.2627,61.5,63.1,-241.4497,16.70718,19.82639,-413.3753,64.20645,43.1,65.9,928.1525,224.519,927.3159,231.263
01.01.2024_04.02.00,64,8960.129,0,-9.899452,47.13541,469.184,170.3,165.5,7.013165,-98.00348,-127.6042,60.1,64.7,-235.8507,16.43085,19.61082,-404.9479,64.20248,39.6,65.1,928.1525,226.1348,927.3159,211.6633
01.01.2024_04.07.00,2,9219.573,0,-11.03154,52.53183,347.9601,137.5,136.1,-1.164641,-95.57291,-123.9583,54.1,59.4,-233.6588,17.49277,20.86516,-416.8475,63.02084,38.4,57.9,930.6624,230.2092,930.264,227.891
01.01.2024_04.12.00,0,0,0,-6.604454,32.56655,255.3819,110.5,111,-1.164641,-69.46613,-102.3148,51.4,55,-219.6398,15.12876,18.69647,-382.1976,79.65134,42.8,52.6,946.2,233.8622,945.4032,225.1512
01.01.2024_04.17.00,2,0,0,-11.80917,59.49436,198.1554,95.6,96.7,30.06727,-104.2752,-132.4797,51.3,51.5,-245.4861,16.99653,20.22425,-419.4517,60.55809,37.1,51.7,937.7937,231.8953,937.236,228.9447
01.01.2024_04.22.00,2,0,0,-11.7079,61.25217,148.0686,88.4,89.2,31.08724,-102.9948,-133.2321,51.8,51.6,-248.2639,16.79253,19.68316,-421.6942,60.5541,38.3,52.4,937.7937,237.2343,937.236,228.3125
01.01.2024_04.27.00,2,0,0,-11.96832,62.21788,104.579,79.10001,79.6,38.72251,-105.2517,-134.9971,50.2,50.8,-248.0469,15.84346,19.02778,-413.6285,60.5541,39.7,50.6,937.7937,229.577,937.236,229.5067
01.01.2024_04.32.00,2,0,0,-11.24493,61.43302,84.46181,72.1,72.5,33.79992,-102.0616,-131.5538,49.4,49.5,-247.5261,16.5842,20.40799,-423.0324,60.5541,38.4,49.5,937.7937,237.164,937.236,232.668
01.01.2024_04.37.00,2,0,0,-11.69704,60.61559,73.69791,66.3,66.9,38.70804,-105.23,-133.9844,48.7,48.2,-251.6059,16.29485,19.13194,-419.4155,60.5541,37.5,48.1,937.7937,232.387,937.236,221.147
01.01.2024_04.42.00,2,0,0,-12.18895,59.52329,67.10069,61.8,62.3,39.22888,-104.7309,-135.9809,47.6,47.1,-249.5659,16.19647,19.44589,-419.2708,60.5541,36.7,47.2,937.7937,238.85,937.236,234.2135
01.01.2024_04.47.00,2,0,0,-11.87428,62.61574,63.65017,58.5,58.8,39.10229,-104.4705,-132.2917,46.6,46.2,-251.9531,16.34404,19.88426,-423.0686,60.5541,36.7,46.2,937.7937,234.2135,937.1962,222.552
01.01.2024_04.52.00,2,0,0,-11.95385,62.60851,70.59462,60.2,60.1,41.56178,-105.23,-136.2413,47.5,45.8,-253.0165,15.81452,18.69647,-415.7625,60.5541,37.5,46.8,937.7937,237.5153,937.236,224.238
01.01.2024_04.57.00,0,0,0,-9.747543,54.61155,74.54427,61,60.6,26.07422,-94.72656,-129.5862,45.8,44.7,-245.0521,14.86401,18.12211,-402.0906,63.93989,33.7,44.6,937.7937,237.164,937.236,232.949
01.01.2024_05.02.00,2,0,0,-11.79108,61.09665,65.49479,57.7,57.7,39.97034,-104.1667,-133.9988,45.1,44.2,-247.5043,16.67101,19.98843,-422.8154,60.52228,34.8,44.6,937.7937,233.5813,937.236,234.1432
01.01.2024_05.07.00,2,0,0,-12.16001,62.02257,58.28993,53.5,53.5,42.75897,-104.3186,-136.1545,43.2,42.8,-252.3221,15.82031,18.73119,-414.4965,60.52228,34.7,42.8,937.7937,236.883,937.236,232.2465
01.01.2024_05.12.00,2,0,0,-12.18171,60.25752,55.07813,51.1,51.2,37.79297,-104.4054,-134.4473,42.4,42.1,-250.434,16.28038,19.83796,-421.4048,60.52228,35.3,42.3,937.7937,233.0895,937.236,237.0938
01.01.2024_05.17.00,2,0,0,-12.04789,56.72743,53.53733,49.9,49.9,36.1726,-110.2647,-141.1024,40.6,40.5,-257.8776,16.26881,19.94647,-427.1195,60.52228,35.1,39.9,937.7937,236.8128,937.236,228.1017
01.01.2024_05.22.00,2,0,0,-11.58131,54.83941,52.51736,48.7,48.5,36.69343,-115.0174,-146.0359,39.1,39.3,-262.5651,15.32986,18.46354,-421.441,60.52228,35.3,39.1,937.7937,239.6228,937.236,246.0155
01.01.2024_05.27.00,2,0,0,-11.24493,56.58276,51.5625,47.7,47.6,35.09838,-112.8255,-143.6632,37.8,38.2,-260.1346,16.01563,19.56453,-428.6747,60.52228,34.3,37.9,937.7937,236.04,937.236,240.7467
01.01.2024_05.32.00,4,0,0,-5.931709,49.83724,48.61111,46.1,46,11.05686,-66.88367,-101.1574,37.4,37.2,-233.0946,12.55208,16.51476,-376.4106,79.36089,35.3,37.6,939.7459,251.6355,939.4272,256.0612
01.01.2024_05.37.00,4,0,0,-6.709343,54.77069,44.63976,43.9,43.7,20.87674,-63.82379,-101.5336,36.5,36.7,-226.5842,14.61806,17.77778,-379.5934,79.36488,36.2,36.9,946.2,250.4413,945.4032,239.412
01.01.2024_05.42.00,4,0,0,-7.154228,56.39468,42.94705,42.1,42.1,23.11921,-65.01733,-100.1881,36.2,36.4,-228.9713,14.79745,18.04977,-384.3316,79.36488,36.5,36.5,946.2,249.1065,945.4032,237.9368
01.01.2024_05.47.00,128,0,0,-14.38079,46.09013,50.82465,43.7,43.3,54.67665,-108.1163,-142.4479,35.3,35.3,-252.7778,16.20804,18.87297,-413.0497,64.03935,32.8,35.4,939.7858,239.2715,938.989,234.7053
01.01.2024_05.52.01,128,0,0,-11.10027,38.3572,93.92361,55.4,54,14.1059,-111.8706,-144.9219,38.7,36.8,-259.3533,14.01331,17.44502,-406.8649,64.03935,35,38.7,919.8259,234.1432,919.1486,234.4945
01.01.2024_05.57.00,128,862.6788,0,-9.172455,39.37717,223.8932,91.2,85.4,29.57537,-103.8412,-138.3391,45.9,42.1,-252.3438,14.8886,18.18866,-409.1435,64.03935,36.2,45.4,919.8259,234.1432,919.1486,226.4158
01.01.2024_06.02.00,128,1817.959,0,-10.14178,42.38281,270.5729,119.2,111.7,29.22092,-101.888,-132.1325,51.8,46.5,-247.0703,15.35011,18.37963,-407.0819,64.03935,35.7,49.2,919.8259,227.329,919.1486,218.2668
01.01.2024_06.07.00,32,2772.569,0,-13.48741,54.83941,310.3733,144.1,139.7,55.72917,-123.8715,-149.2766,58.4,53.8,-262.3481,15.74942,19.06105,-427.1557,56.16573,34.3,59.5,919.8259,224.6595,919.1486,212.6467
01.01.2024_06.12.00,32,3727.863,0,-13.5706,57.64613,377.0182,166.3,164.5,85.34071,-119.0321,-149.0017,64,61.6,-255.4688,15.81742,19.09578,-420.1389,56.16971,34,67.3,919.8259,221.2172,919.1486,227.61
01.01.2024_06.17.00,32,4680.361,0,-14.14569,59.10012,426.2587,184.7,184.9,74.97829,-118.3377,-143.7645,68.2,66.7,-252.3438,16.00694,19.27807,-418.7283,56.16573,33.3,71.6,919.8259,225.2917,919.1486,213.7708
01.01.2024_06.22.00,32,5635.206,0,-13.83825,59.10012,447.3741,186.2,187.5,65.10778,-121.1154,-147.5116,67.3,68.3,-252.5608,16.44242,19.81337,-422.4175,56.16971,33,70.1,919.8259,219.6015,919.1486,209.5558
01.01.2024_06.27.00,64,6583.683,0,-9.544991,43.0013,438.6936,173.1,174.1,22.10286,-103.7326,-130.1071,59.7,64,-235.4818,15.88397,19.30122,-401.8374,64.22237,32.9,61,919.8259,222.2008,919.1486,224.0975
01.01.2024_06.32.00,64,7530.005,0,-10.00434,44.01765,441.3629,161.3,159.7,30.7147,-99.24045,-131.0619,55.1,59.2,-239.4965,15.69155,18.83391,-402.1991,64.22237,33.5,58.5,919.8259,224.519,919.1486,223.1842
01.01.2024_06.37.00,64,8476.972,0,-10.1671,44.83145,457.5304,161.5,157,18.81149,-102.474,-130.1939,54.9,59.6,-240.7118,15.625,18.8831,-403.3203,64.22237,37.4,61.3,919.8259,226.1348,919.1486,219.3907
01.01.2024_06.42.00,64,9422.523,0,-8.738426,44.06105,415.2344,153.7,149.4,-1.161024,-97.74307,-128.588,54,58.5,-236.0243,15.35735,18.70226,-396.9546,64.22237,36.2,57.6,919.8259,226.2753,919.1486,222.6925
01.01.2024_06.47.00,0,9726.942,0,-9.541374,43.73553,314.171,125.4,124.4,-1.161024,-101.7578,-128.6748,49.9,55,-239.3663,14.91753,18.31597,-395.0738,64.22237,35.2,54.1,919.8259,228.172,919.1486,224.9405
01.01.2024_06.52.00,0,9726.942,0,-6.882957,34.44734,235.4384,103.7,105,-1.161024,-71.33246,-104.2969,47.6,52.2,-226.0634,15.30093,18.60243,-388.2379,79.25745,39.7,50.1,946.2,243.7675,945.4032,231.8953
01.01.2024_06.57.00,2,0,0,-11.50897,58.20674,183.2248,89.9,91.10001,35.82176,-110.829,-140.7552,44.8,47.8,-254.1884,16.72888,20.29225,-425.9621,60.00506,34.2,48,934.2878,235.0565,933.77,230.982
01.01.2024_07.02.00,2,0,0,-12.18895,51.841,138.6719,83,83.4,26.89525,-113.9974,-145.0087,45.6,46.6,-258.4201,16.39757,20.04774,-430.2662,60.00506,33.2,46.2,934.2878,240.4658,933.77,228.3125
01.01.2024_07.07.00,2,0,0,-11.38238,46.9618,134.7656,86.8,86.10001,20.93461,-114.8221,-147.1933,45.6,46.3,-257.8342,15.46152,18.54456,-418.9815,60.00506,34.7,47,931.6186,231.825,931.4193,228.5233
01.01.2024_07.12.00,2,0,0,-11.99001,57.67144,119.4444,84.3,83.9,32.7257,-106.1849,-137.0226,44.5,45.9,-250.6945,15.86227,19.57899,-417.4262,60.00506,32.5,45.7,931.6186,227.9612,931.4193,222.6222
01.01.2024_07.17.00,2,0,0,-12.18171,59.11097,97.28732,75.2,75.6,34.95732,-102.691,-135.1273,43.1,43.9,-248.2639,16.6956,20.31395,-424.1536,60.00506,31,43.6,931.6186,232.668,931.4193,223.1842
01.01.2024_07.22.01,4,0,0,-6.799767,57.4472,74.34895,64.7,65.8,20.9129,-62.69531,-96.31076,40.7,41.7,-224.9566,14.9349,18.35069,-381.7997,79.05454,34.9,40.8,946.2,242.222,945.4032,242.3625
01.01.2024_07.27.00,4,0,0,-6.662331,57.45081,60.22136,56.7,57.7,25.92593,-62.91229,-98.3941,38.8,39.7,-225.6076,14.69473,18.13079,-379.919,79.05454,34.6,39.1,946.2,240.4658,945.4032,238.4285
01.01.2024_07.32.00,4,0,0,-7.150612,57.45081,51.99652,50.9,52.2,24.50448,-63.36804,-97.84433,37.2,38,-228.3637,15.14902,18.5026,-386.4294,79.05454,33.7,37.6,946.2,243.6973,945.4032,241.941
01.01.2024_07.37.00,4,0,0,-1.75058,91.17115,46.37587,46.1,47.5,48.90046,-56.59723,-91.72455,36.8,37.2,-220.421,15.00868,18.13079,-376.7,79.05454,34,36.8,946.2,252.619,945.4032,246.999
01.01.2024_07.42.00,4,0,0,-2.029076,91.17115,42.1441,42.6,43.7,47.8154,-54.88281,-91.31943,35.5,35.8,-219.6615,15.03038,18.35503,-377.0978,79.05454,31.5,35.3,946.2,249.9495,945.4032,239.6228
01.01.2024_07.47.00,4,0,0,-2.6548,91.17115,39.53993,40,41.2,49.84809,-55.64233,-91.89816,34.3,34.5,-220.3776,14.9537,18.27257,-376.9893,79.05454,30.8,34.4,946.2,247.842,945.4032,237.3747
01.01.2024_07.52.00,4,0,0,-3.884544,90.35735,38.04253,38.4,39.3,49.16088,-54.4054,-89.98843,33.5,33.7,-221.2891,15.14757,18.51997,-379.8466,79.05454,30.7,34,946.2,252.9,945.4032,239.9037
01.01.2024_07.57.00,4,0,0,-5.410881,82.56655,36.0243,36.9,37.7,50.52807,-53.88452,-92.30325,32.7,33.1,-220.8767,15.34867,18.69213,-381.0764,79.05454,30.4,33.1,946.2,242.9948,945.4032,242.0112
01.01.2024_08.02.00,4,0,0,-0.4629593,91.95602,34.3316,35.2,35.8,49.09939,-54.362,-92.1875,32.3,32.5,-221.7014,15.25318,18.47222,-381.4742,79.05454,30.6,32.9,946.2,250.7222,945.4032,239.6228
01.01.2024_08.07.00,4,0,0,-0.4774323,91.95964,32.87761,33.9,34.5,50.89699,-55.51215,-92.70831,32.1,32.3,-221.6797,15.36748,18.68634,-382.4146,79.05454,30.5,32.7,946.2,250.2305,945.4032,244.6808
01.01.2024_08.12.00,4,0,0,-0.3110504,91.95964,32.22656,32.8,33.3,51.79036,-58.15973,-95.70313,31.9,32.1,-224.6528,15.28935,18.47078,-383.572,79.05454,30.5,32.1,946.2,247.0692,945.4032,249.0363
01.01.2024_08.17.00,4,0,0,-0.2350998,91.95964,31.42361,32,32.4,53.00564,-58.72394,-93.33044,31,31.2,-225.6076,15.21991,18.49392,-383.9699,79.05454,30.2,31.2,946.2,254.7265,945.4032,251.9165
01.01.2024_08.22.00,4,0,0,-0.2821198,91.95602,30.79427,31,31.4,53.08521,-58.57202,-96.44098,30.6,30.8,-225.0434,15.41667,18.5489,-385.4528,79.04659,30.1,30.8,946.2,252.1975,945.4032,251.8463
