SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
09.10.2024_15.16.56,32,3636.154,0,-13.96484,72.24754,351.6276,152.4,154.6,103.3818,-131.5755,-127.3727,77.6,78.4,-223.6979,16.67679,19.58189,-404.9479,59.77829,44.6,83.10001,946.2,222.7628,945.4032
09.10.2024_15.22.01,32,4644.6,0,-14.31568,74.29108,418.0302,174.2,175.9,103.3818,-113.954,-125.0145,82.6,84.4,-217.296,16.57552,19.57031,-400.9693,59.78226,45.3,89.7,946.2,217.1428,945.4032
09.10.2024_15.27.05,32,5653.547,0,-13.62847,78.03096,448.8245,187.4,189.7,103.3818,-110.4167,-123.3796,84.9,88.9,-217.8385,16.56829,19.511,-399.812,59.78226,46.5,92.8,946.2,225.362,945.4032
09.10.2024_15.32.09,64,6663.19,0,-10.12008,53.03819,467.126,181,182.4,103.3818,-107.1615,-112.0515,80.4,84.60001,-206.6623,16.54659,19.57031,-387.3336,64.63216,44.5,82.2,946.2,222.7628,945.4032
09.10.2024_15.37.13,64,7670.28,0,-9.722221,50.05063,460.8398,167.5,167.3,103.3456,-116.3629,-113.4404,76.2,79.2,-208.2031,16.18056,19.23756,-386.6464,64.63216,43.7,77.8,946.2,219.742,945.4032
09.10.2024_15.42.17,16,7756.647,1.2,-10.39858,52.81395,362.2504,135.1,137.4,87.96296,-100.0434,-101.794,67.9,73.3,-198.6545,15.56713,18.41146,-371.9619,69.13194,44.7,70.9,946.2,224.0975,945.4032
09.10.2024_15.47.20,16,7756.647,9.6,-9.924767,47.04861,300.7813,119.6,121.6,88.79124,-110.395,-110.2431,63.2,68,-209.8741,15.41811,18.45197,-380.136,69.13593,44.4,66.3,946.2,221.2875,945.4032
09.10.2024_15.52.24,2048,7756.647,17.8,-9.718605,47.04499,265.1331,112.7,114.2,88.4621,-110.5903,-112.4421,61.7,66,-211.6971,15.13889,18.23061,-379.0871,69.13194,45.5,65.5,946.2,229.6472,945.4032
09.10.2024_15.57.29,0,7756.647,24.6,-10.13454,47.53328,241.0229,107.8,108.9,91.44965,-110.2647,-112.2975,61.3,64.8,-211.5017,15.14178,18.10475,-380.57,69.13194,45.6,65,946.2,227.1885,945.4032
09.10.2024_16.02.32,256,7756.647,24.6,-6.727432,31.15596,207.0457,98.90001,100.7,103.389,-133.8325,-133.5069,60.2,63.2,-237.283,14.00752,17.02112,-392.8675,66.35489,45.8,62.6,946.2,234.2135,945.4032
