SampleTime,Process Mode,Oxygen Consumption -Top,Furnace Power,CombustionChamber Pressure,Suction Damper Position feedback,FDC inlet Temprature,FDC Outlet Temp,FDC Outlet Temp - Upperside,DP across FDC,FDC Outlet Pressure,Pressure at Gas Mixter inlet,Temp at BagHouse Inlet - UpperSide,Temp at BagHouse Inlet - LowerSide,Pressure at BagHouse Inlet,DP Across baghouse - UpperSide,DP Across baghouse - LowerSide,Pressure ID Fan Inlet,Canopy Damper Position,,,ID Fan1 Speed,ID Fan1 Current,ID Fan2 Speed,ID Fan2 Current
05.09.2024_07.25.10,2048,7705.59,15.6,-10.20689,43.36299,220.0955,99.5,97.3,42.03197,-118.2075,-122.0631,55.4,58.8,-221.7665,14.29832,17.23814,-385.1635,68.63462,39,57.7,946.2,233.3003,945.4032,224.8
05.09.2024_07.30.10,2048,7705.59,22.2,-10.02242,41.60518,210.3877,103,99.9,32.00593,-121.3542,-132.4508,55.6,58.8,-227.2135,14.2202,16.96904,-387.5869,68.6386,41.9,59.7,946.2,230.0688,945.4032,223.1842
05.09.2024_07.35.10,2,7705.59,23.2,-8.152489,34.4401,196.3433,106,102.3,38.66826,-153.0816,-158.0295,55.1,58.9,-245.5729,16.55382,19.23611,-425.2749,60.9639,41.4,59.6,946.2,233.6515,945.4032,229.7175
05.09.2024_07.40.11,0,0,0,-6.0149,30.59896,167.1007,99.8,96.00001,25.44488,-98.71964,-106.1198,54.4,57.5,-208.7674,13.44618,16.71296,-368.6704,79.10229,46.2,56.7,946.2,231.7547,945.4032,218.5478
05.09.2024_07.45.10,2,0,0,-7.931862,41.91623,144.0647,92.6,89.6,38.79485,-150.3689,-157.2627,53.3,55.1,-248.9149,15.30671,17.9673,-418.6921,60.28357,43.3,55.7,946.2,234.8457,945.4032,232.4572
05.09.2024_07.50.10,16,0,1.8,-9.552231,39.67376,127.0761,85.9,83.8,30.83406,-119.9002,-133.1887,52.2,54.2,-229.0365,12.5434,15.9838,-384.4039,69.67303,40.7,53.9,946.2,226.9778,945.4032,221.147
05.09.2024_07.55.10,256,0,3.4,-5.989578,28.36372,138.0968,89.8,87.3,21.72671,-101.4757,-113.1655,51.8,53.3,-216.1458,13.2798,16.13715,-371.7448,78.50948,40.9,53.9,946.2,232.5978,945.4032,229.858
05.09.2024_08.00.10,256,0,3.4,-5.09259,29.79963,128.7471,86.7,83.6,22.75029,-95.76825,-105.5266,51.4,51.6,-208.5287,13.89468,16.61169,-366.3556,78.51743,43.7,51.6,946.2,232.8085,945.4032,233.1597
05.09.2024_08.05.10,256,0,3.4,-5.085358,31.51765,114.822,81.7,78.7,23.06858,-100.4123,-111.4873,52.5,51.9,-207.8342,14.34462,16.8316,-370.1172,78.5055,44.3,52.4,946.2,234.1432,945.4032,228.5233
05.09.2024_08.10.10,0,0,3.4,-2.452255,43.48597,103.6422,77,74.4,24.46832,-92.92535,-105.4254,50.7,50.4,-210.2865,13.51707,16.18779,-364.8004,78.50948,42,50.4,946.2,232.387,945.4032,228.5233
05.09.2024_08.15.10,4,0,3.4,-1.580582,92.71195,83.23206,67.4,66.3,62.81829,-83.94098,-94.80612,51.6,51.4,-200.2604,14.17245,16.79688,-360.0261,78.50948,45.1,52.4,946.2,237.5153,945.4032,221.2172
05.09.2024_08.20.10,4,0,3.4,-1.18634,92.71195,68.75,60,58.9,56.53935,-84.00604,-94.50232,50.6,50.9,-199.0885,14.34173,16.79977,-360.0261,78.50948,45.9,50.9,946.2,230.3497,945.4032,236.1805
05.09.2024_08.25.10,4,0,3.4,-0.5497665,92.71195,61.78747,55.3,54.4,56.09447,-85.41669,-96.13715,49.4,49.6,-199.6745,14.55006,17.17737,-364.1854,78.51743,45,49.6,946.2,231.4738,945.4032,236.602
05.09.2024_08.30.10,4,0,3.4,0.04340363,15.94329,56.73466,52,51,21.11183,-108.0295,-120.3848,47.5,48,-219.3793,14.70197,17.01244,-382.487,78.50948,43.2,47.3,943.9291,224.6595,943.3315,228.453
05.09.2024_08.35.10,1,0,3.4,0.1157379,15.93967,56.77445,51.6,50.6,0.7848669,-0.02172852,3.327576,47.7,47.4,-2.105042,-0.2213542,0.270544,6.474243,81.64461,48.1,47.6,99.0024,0.4215,154.3003,4.6365
05.09.2024_08.40.10,1,0,3.4,0.1229782,15.89265,58.40567,50.9,50.3,2.014612,-3.732605,0.4485168,46.3,46.9,-5.815979,0.1750579,0.1895255,5.027527,81.64461,54.8,46,43.94352,0.4215,75.01871,4.6365
05.09.2024_08.45.10,1,0,3.4,0.1410599,15.88903,59.08203,52.6,52,-1.135706,-2.994751,0.07232666,46.4,46.9,-4.492188,0.0318287,0.162037,5.750916,81.64461,49.4,46.1,0,0.562,46.57296,4.56625
05.09.2024_08.50.10,1,0,3.4,0.1193542,15.88542,59.12182,53.1,52.6,-0.2097801,-3.493896,0.02893066,46.2,46.8,-6.380249,-0.1432292,0.01591435,5.786987,81.64858,46.6,46,0,0.4215,29.60112,4.84725
05.09.2024_08.55.10,1,0,0,0.3616943,15.87818,58.68417,53,52.5,-0.8246528,-2.777771,0.4485168,45.9,46.8,-7.552124,-0.1953125,-0.02748843,5.678528,81.64461,44.8,45.8,0,0.562,0,4.70675
05.09.2024_09.00.10,1,0,0,0.07957458,15.87818,58.16695,52.7,52.3,-1.161024,-2.7995,-0.130188,45.6,46.8,-4.969604,-0.04774306,0.1027199,5.750916,81.64461,43.6,45.5,0,0.562,0,4.70675
05.09.2024_09.05.10,1,0,0,0.09765625,15.87818,57.68953,52.2,51.9,-1.161024,-3.276917,0.07232666,45.1,46.7,-6.792542,-0.192419,0.008680556,5.931763,81.64063,42.9,45.2,0,0.562,0,4.9175
05.09.2024_09.10.10,1,0,0,0.09042358,15.87818,57.13252,51.7,51.5,4.723669,-3.407104,0.9548645,44.7,46.5,-7.183167,-0.1663773,-0.01446759,6.112549,81.64858,42.6,44.8,0,0.4215,0,4.70675
05.09.2024_09.15.10,1,0,0,0.07595825,15.88542,56.61531,51.2,51,-1.081452,-2.256958,0.6221313,44.4,46.2,-3.862854,-0.01736111,0.150463,6.076355,81.64063,42.5,44.5,0,0.4215,0,4.70675
05.09.2024_09.20.10,1,0,0,0.09765625,15.88542,55.89916,50.7,50.4,4.922598,-3.68927,0.737854,44.2,46.1,-4.622437,-0.07233796,0.1085069,6.329529,81.64063,42.8,44.3,0,0.4215,0,4.70675
05.09.2024_09.25.10,1,0,0,0.1048889,15.88542,55.18301,50.1,49.9,5.674913,-3.580688,0.5208435,43.8,45.8,-5.447083,-0.04774306,0.1027199,5.859375,81.64063,42.5,44,0,0.562,0,4.70675
05.09.2024_09.30.10,1,0,0,0.09042358,15.88542,54.70559,49.6,49.4,-0.4412616,-3.276917,0.6365662,43.4,45.6,-4.991333,-0.04195601,0.08391203,6.510376,81.64063,43,43.8,0,0.77275,0,4.70675
05.09.2024_09.35.10,1,0,0,0.8499756,15.88542,54.3873,48.8,48.8,0.1808449,-3.103333,0.7956848,43.3,45.4,-6.662292,-0.1519097,-0.01446759,6.221069,81.64063,44.2,43.6,0,0.562,0,4.9175
05.09.2024_09.40.10,1,0,0,0.1844635,15.88542,53.98944,47.9,47.9,2.101418,-4.036499,0.7668152,43,45.1,-6.879333,-0.1663773,0.01302083,6.257202,81.64063,43.6,43.3,0,0.77275,0,4.70675
05.09.2024_09.45.10,1,0,0,0.28936,15.88542,53.19372,47.2,47.2,1.869936,-2.300354,1.142944,42.8,45,-3.602417,0.07233796,0.1678241,6.510376,81.64063,43.4,43.1,0,0.562,0,4.70675
05.09.2024_09.50.11,1,0,0,0.07957458,15.88542,52.398,46.7,46.9,5.197483,-3.667542,1.142944,42.7,44.7,-6.054688,-0.007233796,0.08825231,6.148682,81.64461,44.4,42.9,0,0.4215,0,4.70675
05.09.2024_09.55.10,1,0,0,0.08680725,15.88903,51.72164,46.1,46.3,0.1591435,-3.146667,0.9114685,42.6,44.6,-5.533875,0.02459491,0.07667824,5.967834,81.64461,43.7,42.7,0,0.562,0,4.70675
05.09.2024_10.00.10,1,0,0,0,15.88542,51.16464,45.5,45.7,2.097801,-2.951416,0.9114685,42.4,44.3,-4.90448,0.1359954,0.1591435,5.967834,81.63267,43.3,42.5,0,0.562,0,4.9175
05.09.2024_10.05.10,1,0,0,0.07957458,15.88903,50.52807,44.8,45,2.593316,-3.34198,1.128479,42.2,44.2,-3.059875,0.07233796,0.1721644,6.148682,81.63267,42.8,42.5,0,0.562,0,4.70675
05.09.2024_10.10.10,1,0,0,0.08680725,15.88903,50.13021,44.2,44.4,9.989873,-3.038208,0.6221313,42.2,44,-4.991333,-0.0636574,0.04340278,6.474243,81.64461,42.8,42.4,0,0.4215,0,4.70675
05.09.2024_10.15.10,1,0,0,0.08318329,15.88903,49.41406,43.7,44,-1.157407,-2.777771,1.34549,41.8,43.8,-5.056458,-0.04340278,0.0853588,6.112549,81.64461,42.5,42.3,0,0.4215,0,4.9175
05.09.2024_10.20.10,1,0,0,0.1519089,15.88542,48.81727,43.1,43.4,-1.161024,-3.146667,0.6799622,41.6,43.5,-2.365479,0.1605903,0.1909722,6.329529,81.64063,42.4,42.1,0,0.562,0,4.70675
05.09.2024_10.25.10,1,0,0,0.03617096,15.88903,48.1807,42.6,42.9,-1.161024,-2.994751,0.8825378,41.7,43.3,-6.315125,-0.1085069,-0.01446759,6.004089,81.64461,42.2,42.1,0,0.562,0,4.70675
05.09.2024_10.30.11,1,0,0,-0.2604218,15.88903,47.86242,42.2,42.4,-1.161024,-2.56073,0.5208435,41.2,43.1,-3.190125,0.1605903,0.198206,6.401917,81.64858,42.2,42,0,0.77275,0,4.70675
05.09.2024_10.35.11,1,0,0,-0.2821198,15.88903,48.33984,41.8,42,1.710793,-3.038208,0.3761902,41.1,43,-3.645813,0.09693287,0.15625,6.510376,81.64461,42,41.9,0,0.562,0,4.70675
05.09.2024_10.40.11,128,0,0,-4.481339,97.07031,48.85706,41.6,41.7,8.39482,-26.19354,-25.47745,41,42.8,-25.39063,8.858507,8.697917,-97.22223,73.85452,42.3,42,846.6,157.2195,440.6703,107.7635
05.09.2024_10.45.11,128,462.0389,0,-12.20703,48.82813,153.4939,57.7,55.4,80.49407,-134.3533,-144.9797,48.4,46,-224.1103,13.54167,15.56424,-375.6511,66.01671,44,52.6,892.7745,208.6425,891.5396,215.808
05.09.2024_10.50.11,128,1460.912,0,-11.4294,49.83724,355.9643,117,109,25.36892,-114.3446,-130.4398,62.3,58.3,-222.3741,15.48466,17.94126,-396.8099,66.02467,43.7,65.7,946.2,235.478,945.4032,220.2337
05.09.2024_10.55.11,32,2466.571,0,-15.15842,78.50116,387.1166,146.8,140.9,64.13845,-125.9766,-131.5104,71.7,67.9,-226.8229,16.00984,18.38686,-405.0564,59.51172,41.4,75.4,946.2,227.9612,945.4032,222.833
05.09.2024_11.00.11,32,3461.748,0,-15.29224,95.19676,341.4822,144.4,143.5,94.2853,-121.4844,-126.794,75.4,74,-216.2109,16.53356,19.12037,-401.0778,59.51172,41.5,78.9,946.2,219.5313,945.4032,226.205
05.09.2024_11.05.11,32,4462.881,0,-14.8329,90.068,397.6599,158,155.9,73.22411,-116.3629,-126.577,80.9,78.9,-213.737,16.67679,19.03212,-399.812,59.51172,41.8,84.2,946.2,224.8703,945.4032,220.6553
05.09.2024_11.10.11,32,5465.836,0,-13.80208,90.068,438.52,175.2,173,80.32407,-121.0286,-124.0017,85.1,84.2,-212.1094,16.39902,18.89612,-396.1227,59.51968,42.4,89.3,946.2,215.808,945.4032,207.7292
05.09.2024_11.15.11,64,6470.538,0,-12.59042,67.29962,458.2538,184.8,182.6,47.67434,-112.3915,-122.6273,85.5,86.5,-207.8776,16.52199,18.98293,-388.5634,64.38151,44.4,88.10001,946.2,218.9693,945.4032,206.8862
05.09.2024_11.20.11,64,7476.671,0,-12.39873,63.78038,453.1214,171.9,170.2,91.67751,-120.1389,-120.11,79.4,81.6,-209.2882,16.03877,18.44329,-386.6826,64.38151,41.4,81.3,946.2,220.7255,945.4032,223.2545
05.09.2024_11.25.11,64,8480.041,0,-14.65567,55.27705,430.5628,159.6,157.6,103.3818,-123.8064,-126.3166,76,78.2,-215.6467,15.42969,18.21904,-388.0932,64.38151,41.3,77.8,946.2,213.56,945.4032,224.9405
05.09.2024_11.30.11,0,9140.817,0,-11.06048,53.75796,365.4731,145.9,143.8,37.2649,-115.5382,-124.32,72.2,74.8,-212.717,15.22859,17.76042,-383.4636,64.38151,42.2,74.4,946.2,225.2215,945.4032,223.395
05.09.2024_11.35.11,16,9140.817,3.4,-11.90683,54.65856,273.5677,124.2,123.9,14.03356,-101.0634,-113.9902,66.9,70.8,-204.5356,15.0217,17.47975,-372.649,68.94097,42.8,69.7,946.2,221.6387,945.4032,223.6058
05.09.2024_11.40.11,16,9140.817,10.4,-11.61024,54.66218,243.5294,116.7,116.1,27.34375,-105.5122,-115.8131,65.4,67.5,-207.704,14.89439,17.69965,-376.5552,68.93699,43.6,66.9,946.2,224.5892,945.4032,210.469
05.09.2024_11.45.11,2048,9140.817,17.4,-11.85619,56.43085,230.599,112.3,111.4,32.83782,-105.1215,-118.3883,63.5,66.3,-208.8759,14.96383,17.49711,-376.9531,68.94097,43.7,66.6,946.2,232.0358,945.4032,221.2875
05.09.2024_11.50.11,2048,9140.817,24.2,-12.06236,58.1778,221.2493,109.7,108.5,46.25651,-109.5052,-116.6667,61.4,65.4,-210.9375,14.79456,17.26707,-376.7,68.94097,42.4,65.3,946.2,229.296,945.4032,227.1885
05.09.2024_11.55.11,0,9140.817,26.8,-11.20515,59.14352,202.0327,104.3,103.5,35.71325,-106.2283,-115.4803,60.2,63.3,-210.1996,14.70197,17.25694,-374.566,68.94097,42.5,63,946.2,219.5313,945.4032,229.858
05.09.2024_12.00.11,256,9140.817,26.8,-5.870224,29.98409,162.7242,91.7,90.39999,18.05194,-96.96182,-107.6967,56.7,59.7,-203.1033,14.17824,16.94155,-363.4621,79.55585,48.1,58.2,946.2,226.9075,945.4032,217.7047
05.09.2024_12.05.11,2,0,0,-8.383972,42.40451,136.6645,84.60001,82.7,26.77228,-134.592,-143.0845,55,56,-227.4957,16.83594,19.3996,-408.2755,60.26765,44.7,56,946.2,235.4078,945.4032,222.0603
05.09.2024_12.10.11,4,0,0,-6.564674,65.10417,97.99262,73.4,72.5,38.49826,-80.12152,-87.74594,58.5,58.2,-190.842,14.62818,17.32639,-355.3964,79.14207,48.2,59.2,946.2,227.5397,945.4032,231.8953
05.09.2024_12.15.11,8,0,0,-8.449074,69.85316,80.04919,65.2,64.5,32.32422,-81.27167,-92.60706,58,57.5,-189.8438,15.17795,17.53761,-358.1814,75.59317,45.9,57.8,946.2,234.4945,945.4032,235.8995
05.09.2024_12.20.11,128,0,0,-11.84895,52.48119,84.26649,65,64,37.78574,-115.9505,-120.8044,58,57.2,-217.8385,14.61227,17.10069,-380.7509,64.30194,44.2,58.1,946.2,225.4323,945.4032,230.7713
05.09.2024_12.25.11,128,382.7277,0,-12.90509,52.39077,128.031,74.4,72.8,42.96875,-125.9766,-134.5631,61.1,59.5,-226.6493,15.6467,17.85446,-396.5928,64.30194,45.5,63,944.9251,226.0645,944.2479,216.4403
05.09.2024_12.30.11,128,1351.449,0,-11.16536,50.45573,338.18,128.9,122.4,43.90915,-119.3576,-129.9913,70.6,67.4,-226.3672,15.17506,18.10764,-398.5822,64.30194,43,72.60001,944.9251,226.9778,944.2479,224.1678
05.09.2024_12.35.11,32,2347.499,0,-14.67376,68.51852,317.9688,138.4,135.1,57.84867,-129.2101,-129.7309,74.1,72.7,-225.5859,15.61921,18.10475,-396.9184,59.98915,43.6,77.1,946.2,220.0932,945.4032,222.7628
05.09.2024_12.40.13,32,3355.721,0,-15.48032,92.60345,347.2114,143.2,141.3,77.1629,-127.6476,-130.7581,79.2,77.9,-222.8082,15.625,18.33623,-396.8461,59.98915,45.5,83.2,946.2,223.4653,945.4032,221.9197
05.09.2024_12.45.12,32,4351.615,0,-14.97034,92.60706,424.7939,167.3,164.5,103.1214,-120.5078,-123.8426,85.9,83.9,-218.0555,15.95052,18.52865,-395.6887,59.9971,45.5,88.7,946.2,217.494,945.4032,224.3083
05.09.2024_12.50.11,32,5355.205,0,-14.36993,92.61067,454.7128,184.6,182,57.89931,-109.3533,-125.1736,89.5,88.00001,-213.9757,16.27894,18.76881,-392.7952,59.9971,45.7,93,946.2,219.18,945.4032,210.188
05.09.2024_12.55.11,64,6358.706,0,-11.3643,81.72382,473.5713,184.3,182.6,85.72411,-111.8273,-104.3258,87.5,88.7,-200.4557,15.75376,18.24653,-373.5894,64.05924,47.5,89.5,946.2,220.3743,945.4032,206.3945
05.09.2024_13.00.11,64,7360.714,0,-11.97917,74.09216,458.9699,171.1,170.5,56.19213,-119.8351,-121.3976,80.9,82.4,-207.4002,15.77836,18.52141,-382.9572,64.0672,42.7,80.7,946.2,221.7793,945.4032,210.6797
05.09.2024_13.05.11,0,8215.382,0,-12.86169,59.47989,409.8741,155.7,155.2,53.49754,-120.204,-123.0758,75.4,77.3,-213.1945,14.79167,17.36979,-377.8573,64.06322,42.4,75.6,946.2,211.7335,945.4032,208.0805
05.09.2024_13.10.11,16,8215.382,1.6,-11.14728,59.47989,288.2089,124.2,125.2,58.37312,-106.0764,-113.614,66.9,71.3,-211.2847,13.27836,16.05324,-366.9343,69.85207,43.1,69.3,946.2,226.8372,945.4032,209.9772
05.09.2024_13.15.11,16,8215.382,8.8,-11.79832,70.68142,250.4123,115.9,115.9,63.78762,-102.4088,-107.61,64.3,66.6,-206.033,13.85995,16.81424,-363.8961,69.86401,41.8,65,946.2,222.2008,945.4032,216.4403
05.09.2024_13.20.11,2048,8215.382,16.8,-12.34447,67.01751,230.8775,111.3,110.9,59.89945,-103.3637,-112.8328,62.2,64.7,-209.0495,14.26215,16.80411,-367.5492,69.85207,41.3,64.1,946.2,227.8208,945.4032,229.3663
05.09.2024_13.25.11,2048,8215.382,24.4,-12.26852,63.74783,221.0901,108.5,107.8,34.53053,-103.4505,-113.1221,61.2,63,-205.7943,14.41985,17.06742,-369.3215,69.85605,41.8,62.9,946.2,229.4365,945.4032,228.8745
05.09.2024_13.30.11,2,8215.382,26.6,-10.41667,58.13079,205.8919,103.9,103.3,61.22685,-103.2118,-112.4711,60.4,62,-207.0746,15.44849,18.23785,-381.8721,68.74204,43.4,61.4,946.2,227.329,945.4032,227.048
05.09.2024_13.35.11,256,8215.382,26.6,-5.794266,31.19575,163.2813,90.2,88.9,8.358651,-93.29428,-105.4688,56.3,59,-206.2283,12.45949,15.39786,-359.375,79.6394,46.9,57.8,946.2,224.9405,945.4032,224.519
05.09.2024_13.40.11,2,0,0,-8.470772,44.21658,139.8872,84.3,82.3,34.64988,-132.7691,-138.1655,54,55.3,-230.5339,16.82292,19.47483,-407.299,60.5939,45,54.9,946.2,230.6308,945.4032,230.3497
05.09.2024_13.45.11,128,0,0,-12.49277,62.18533,118.4028,78.3,77.3,40.4116,-110.9375,-123.2205,59.2,57.8,-216.7534,13.75579,16.71441,-378.1829,63.91602,43.8,59.3,946.2,231.825,945.4032,218.2668
05.09.2024_13.50.11,128,0,0,-11.84173,55.04919,109.0531,75.2,74.1,36.66811,-110.6988,-117.9109,60.5,59.4,-214.9088,14.10735,16.75203,-375.6872,63.91999,45.3,60.7,946.2,223.395,945.4032,228.2422
05.09.2024_13.55.11,128,285.6865,0,-11.20876,49.52257,134.7946,78.1,76.3,43.84766,-116.5365,-129.2101,62.9,60.6,-222.309,15.13165,17.64612,-390.2271,63.91602,46.6,63.2,946.2,230.139,945.4032,227.4695
05.09.2024_14.00.11,128,1282.482,0,-11.84534,52.47757,285.2647,119.6,114.5,50.99826,-112.6519,-117.9398,72.5,66.8,-218.6198,14.90596,17.61285,-385.489,63.91602,45,71,946.2,223.957,945.4032,229.4365
05.09.2024_14.05.11,32,2278.633,0,-14.25058,82.00593,311.9611,133,128.7,80.48322,-113.6502,-121.2674,76.4,72,-217.4479,15.58304,18.17708,-388.3102,60.64164,46.6,76.7,946.2,223.3247,945.4032,211.1013
05.09.2024_14.10.11,32,3280.594,0,-13.88889,90.28863,373.5098,146.8,143.3,91.10605,-116.3629,-118.4751,82.3,78.2,-215.2995,15.43981,18.22627,-388.274,60.64164,45.4,84.2,946.2,217.494,945.4032,212.9277
05.09.2024_14.15.11,32,4283.086,0,-13.65741,90.29586,447.1137,172,168.1,73.23857,-111.0894,-122.9601,85.5,83.9,-211.4583,16.19647,18.83681,-390.5526,60.64164,42.8,89.1,946.2,221.147,945.4032,215.808
05.09.2024_14.20.11,32,5281.703,0,-13.41145,90.29586,465.1367,185.8,182.5,103.3818,-123.2856,-119.7483,87.5,86.8,-213.0425,15.81452,18.52141,-386.8634,60.64164,42.5,90.39999,946.2,222.3412,945.4032,217.0725
05.09.2024_14.25.11,64,6276.298,0,-11.51259,81.30787,464.9776,179,177,63.49103,-97.17883,-104.6875,86.6,84.5,-198.5243,15.42824,18.32031,-371.9619,64.0672,41.5,84.1,946.2,219.742,945.4032,207.659
05.09.2024_14.30.15,0,7006.722,0,-11.67535,63.25593,402.1557,157.7,157,41.80049,-95.2908,-109.9392,79.4,78.9,-196.0504,15.92737,18.34346,-371.6724,64.0672,41,76.9,946.2,216.089,945.4032,219.742
05.09.2024_14.35.12,16,7006.722,2.8,-11.85619,63.96123,292.3466,124.9,125.7,46.02141,-100.0868,-107.7691,72.4,74,-201.3021,14.74392,17.61429,-365.9939,69.49002,47.8,72.9,946.2,226.2753,945.4032,213.9815
05.09.2024_14.40.12,16,7006.722,10.6,-12.60127,63.02083,260.0405,118.1,117.5,37.51809,-100.1736,-113.2523,66.4,69.2,-203.342,15.48032,17.7011,-370.298,69.494,42.7,68,946.2,224.4487,945.4032,223.6058
05.09.2024_14.45.11,2048,7006.722,19,-12.10576,60.69878,247.309,116.3,115.2,47.96007,-106.0981,-113.5561,65,67.2,-207.27,15.04051,17.73727,-374.783,69.49002,44,67.7,946.2,224.7297,945.4032,223.676
05.09.2024_14.50.11,2048,7006.722,26,-11.99725,58.6263,235.7711,113.9,112.5,55.30238,-104.4488,-113.5561,63.5,66.4,-210.829,14.70052,17.28154,-375.0724,69.48604,44.2,65.8,946.2,222.3412,945.4032,217.0022
05.09.2024_14.55.12,0,7006.722,30.8,-11.39323,58.98799,222.3235,109,107.4,43.77532,-103.6458,-113.5272,62,64.3,-209.9609,14.57899,17.19763,-372.2512,69.48604,44.4,64.6,946.2,226.6967,945.4032,220.0932
05.09.2024_15.00.11,256,7006.722,30.8,-5.993202,30.08174,177.9622,94.6,93.2,16.44604,-94.46616,-104.9479,57.3,60.6,-204.2535,13.71673,16.4265,-361.7983,79.71101,47.5,58.5,946.2,226.2753,945.4032,235.8995
05.09.2024_15.05.13,0,0,0,-5.410881,30.08536,148.0433,84.9,82.7,13.18359,-91.42795,-102.9369,53.9,56.6,-198.8932,14.60503,17.05295,-363.3897,79.71499,48.1,55.3,946.2,230.8415,945.4032,227.61
05.09.2024_15.10.12,8,0,0,-8.955437,64.08058,122.7792,78.6,77.2,35.83984,-86.34979,-93.51852,56.5,56.3,-199.9566,13.22338,16.24855,-357.8921,73.73119,44.7,57.40001,946.2,226.5562,945.4032,234.635
05.09.2024_15.15.11,128,0,0,-12.35532,52.61502,111.3209,76.1,74.9,39.72078,-112.5,-122.8877,58.8,57.5,-218.1424,14.6224,17.04138,-381.0402,65.45573,41.7,59.1,946.2,230.3497,945.4032,224.0272
05.09.2024_15.20.12,128,365.583,0,-12.11661,52.55353,157.4725,84.9,83.3,44.89294,-113.4114,-122.1643,63.5,60.8,-218.4896,15.02026,17.47251,-386.3932,65.45971,45.9,65.60001,946.2,226.0645,945.4032,219.9528
05.09.2024_15.25.11,128,1359.042,0,-11.59939,57.98611,360.3407,139.4,133.3,43.07002,-105.4688,-115.2922,73.4,70.4,-210.5035,15.56568,18.193,-386.8996,65.45971,45.4,77,946.2,220.866,945.4032,230.139
05.09.2024_15.30.11,32,2360.588,0,-14.62312,90.89989,374.584,150.7,146.5,57.49059,-110.4384,-121.8895,78.4,75.7,-211.48,16.1386,18.52431,-389.3953,61.1509,44.1,80.8,946.2,221.2875,945.4032,224.3083
05.09.2024_15.35.12,32,3356.82,0,-13.79485,90.9035,430.3241,168.2,164.6,103.3818,-114.6484,-116.4641,85.1,82.4,-212.2613,16.24277,18.45631,-391.7824,61.15488,42.8,88.50001,946.2,216.4403,945.4032,212.0847
05.09.2024_15.40.11,32,4361.055,0,-13.44762,90.9035,463.8636,184.3,180.3,58.12355,-106.6841,-114.5689,87.6,87.5,-205.3168,16.41638,18.63281,-388.8527,61.15488,43.4,92.6,946.2,215.8783,945.4032,214.4733
05.09.2024_15.45.13,32,5371.294,0,-13.39337,90.9035,472.4971,181,178.7,47.21499,-106.4887,-113.4259,87.1,88.2,-210.3733,15.9592,18.07147,-383.9337,61.15488,42.9,90.3,946.2,218.7585,945.4032,216.2295
05.09.2024_15.50.11,64,6370.125,0,-12.26852,81.45255,465.8926,172.5,170.9,65.44777,-104.5356,-108.7529,86.5,86.8,-196.3542,15.88976,17.99624,-372.9745,64.57646,45.3,87,946.2,220.866,945.4032,218.4775
05.09.2024_15.55.11,64,7294.764,0,-12.11661,57.24465,378.8014,147.4,146.9,53.37094,-118.2943,-119.9363,74.6,79.5,-205.9245,15.84201,17.80527,-377.7488,64.57248,41.5,75.4,946.2,222.0603,945.4032,219.461
05.09.2024_16.00.11,64,8287.358,0,-12.47468,59.26288,315.701,130.5,129.7,61.91045,-122.2222,-119.6759,69.1,73.4,-210.2648,15.2474,17.57523,-381.0764,64.57646,42.5,72.4,946.2,225.1512,945.4032,221.0768
05.09.2024_16.05.12,16,8432.457,0.2,-11.23409,51.24421,263.9395,121.8,121.4,36.33898,-125.2387,-127.4595,66.3,71,-221.8099,14.85243,16.74479,-380.4254,62.9532,44.9,69.7,946.2,223.4653,945.4032,216.1592
05.09.2024_16.10.11,16,8432.457,6.6,-11.27387,57.28443,260.6771,119.2,117.8,39.75695,-102.0399,-113.2379,65.1,68.9,-208.2682,14.72656,16.99219,-371.0938,68.97678,45.8,69.2,946.2,221.5685,945.4032,220.3743
05.09.2024_16.15.11,16,8432.457,14,-12.08405,58.17057,237.2034,114.6,113.6,44.27807,-102.6476,-112.8617,63,66.4,-212.1745,14.20573,16.79398,-371.3831,68.98076,42.1,65.4,946.2,226.1348,945.4032,220.4445
05.09.2024_16.20.13,2048,8432.457,21.2,-9.060326,54.43432,229.2065,111.2,109.8,45.75738,-108.0729,-114.077,62.1,64.3,-213.4766,14.34606,16.62182,-373.1553,68.98872,42,64.6,946.2,228.3125,945.4032,225.5025
05.09.2024_16.25.11,2,8432.457,22.4,-8.553963,34.41117,215.4008,107.5,106,38.85995,-152.5608,-157.8414,62,64.4,-241.6016,16.46991,18.14815,-414.0625,59.52365,45.5,64.8,945.204,225.362,944.2479,216.2295
05.09.2024_16.30.11,256,8432.457,22.4,-6.289787,30.25174,173.2675,92,90,13.5706,-94.31424,-104.9768,57.2,60.4,-200.9983,14.09577,16.38165,-361.1111,79.32509,49.2,58.8,946.2,232.7383,945.4032,231.3333
05.09.2024_16.35.12,2,0,0,-7.552078,39.42057,148.7992,85.4,82.8,19.61444,-99.82639,-112.1528,54.2,56.3,-206.6189,15.54977,17.71701,-376.8447,71.26049,46.9,55.1,946.2,229.9985,945.4032,217.213
05.09.2024_16.40.11,4,0,0,-6.130638,60.78197,114.9016,77.8,76.5,28.37818,-74.9566,-88.17996,55.7,56.6,-194.5313,13.39265,16.22975,-351.7795,79.24551,48.8,57,946.2,232.8788,945.4032,225.081
